24848,"{مصر, مكة, بغداد}"
25119,"{بصرة, بغداد}"
26651,"{مصر, إخميم}"
27946,"{الري, نيسابور}"
27949,"{القدس, دمشق, نيسابور}"
28274,"{قرطبة, مصر, القيروان}"
28280,"{ريان, نسا}"
28292,"{مصر, المدينه}"
28429,"{ترمذ, بغداد, دمشق}"
28569,"{قرميسين, الري, حلب, مصر, طرسوس}"
28795,"{استراباذ, جرجان}"
29361,"{عكبرا}"
29392,"{بغداد}"
29448,"{كوفة, المدينه, بغداد, مكة}"
29740,"{حضرموت, كوفة}"
30386,"{بغداد}"
30895,"{بغداد}"
31013,"{الحجاز, مصر, بصرة, كوفة, بغداد, مكة, الري, قزوين, نيسابور, هراة, مرو, دمشق, حمص}"
31180,"{بغداد, واسط}"
31773,"{بغداد, كوفة, بصرة}"
32030,"{جند}"
32310,"{كوفة, بغداد, الأهواز, الري}"
32474,"{بغداد, مكة}"
33468,"{الرملة}"
33654,"{واسط, بغداد}"
33846,"{بغداد}"
40414,"{دير*العاقول, بغداد, واسط, بصرة, كوفة, مصر, دمشق, حمص, حلب}"
41210,"{بصرة, بغداد}"
41408,"{مصر}"
43769,"{مصر}"
403,"{سليم, بصرة}"
10306,"{طحطوط, حجر, مصر}"
10655,"{نيسابور}"
13664,"{الكرج, أصبهان}"
28842,"{دمشق, طبرستان}"
34175,"{بغداد}"
404,"{كوفة}"
9799,"{كوفة}"
11355,"{بغداد, كوفة}"
14808,"{بغداد}"
27746,"{كوفة, بغداد}"
28612,"{بغداد, طرسوس, سجستان, الثغر}"
29538,"{قرقيسيا}"
29987,"{بغداد, كوفة, مصر}"
36179,"{الري, نيسابور}"
406,"{بغداد, الموصل}"
5964,"{بغداد, سر*من*رأى, بصرة}"
9586,"{بغداد}"
9723,"{قهستان}"
10278,"{بغداد, براثا}"
14310,"{بغداد}"
15662,"{بغداد}"
27744,"{بصرة, بغداد}"
28501,"{الري, بصرة, مكة, كوفة, بغداد, قزوين, واسط}"
29199,"{بغداد, بصرة, دمشق, حمص}"
407,"{بغداد}"
3505,"{مكة, حجر, المسامعة, نيسابور}"
9631,"{بغداد, عسكر, سر*من*رأى}"
9914,"{مصر}"
10726,"{دمشق, بغداد}"
12119,"{مصر, بغداد}"
12284,"{بغداد}"
13738,"{أصبهان}"
14141,"{دمشق, بغداد, أصبهان, فرغانة}"
15138,"{بصرة}"
21798,"{بغداد, سر*من*رأى}"
23051,"{بغداد}"
23849,"{مصر, بغداد, دمشق, حلب, حمص}"
27776,"{القنطرة}"
27795,"{بغداد}"
27805,"{أصبهان}"
28540,"{نيسابور}"
28723,"{مكة, بغداد}"
29345,"{الري}"
30541,"{مصر, باغند, بغداد}"
30554,"{دمشق, مصر, سامراء, سر*من*رأى, بغداد}"
30900,"{بغداد, حضرموت}"
31174,"{بغداد, مرو}"
